MES_REF,ID_PROD_UNID_FAT_PAI,COD_PROD_PAI,ID_PROD_UNID_FAT_FILHO,COD_PROD_FILHO,UNID_FILHO,QTD_PAI_FINAL,QTD_UTIL_EFETIVA,QTD_FILHO_ESTRUTURAL_ESPERADA_BRUTA,ESTOQUE_ESTRUTURAL_CONSUMIDO,QTD_FILHO_ESTRUTURAL_ESPERADA_LIQ,QTD_FILHO_ESTRUTURAL_ALOCADA,DIF,STATUS_FECHAMENTO
2026-08-01,AGO26|MATRIZ|0732,732,AGO26|Acessórios|2167,2167,Acessórios,1832.1878862793571,1.0,1832.1878862793571,1832.187886279357,2.2737367544323206e-13,0.0,-2.2737367544323206e-13,OK
2026-08-01,AGO26|MATRIZ|0732,732,AGO26|Acessórios|2169,2169,Acessórios,1832.1878862793571,1.0,1832.1878862793571,1832.1878862793571,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|0732,732,AGO26|Acessórios|2166,2166,Acessórios,1367.8121137206426,1.0,1367.8121137206426,1367.8121137206426,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|0732,732,AGO26|Acessórios|2163,2163,Acessórios,1367.8121137206426,1.0,1367.8121137206426,1367.8121137206426,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|0732,732,AGO26|Acessórios|2172,2172,Acessórios,1367.8121137206426,1.0,1367.8121137206426,1367.8121137206426,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|0732,732,AGO26|Acessórios|2165,2165,Acessórios,1367.8121137206426,1.0,1367.8121137206426,1367.8121137206426,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|0732,732,AGO26|Acessórios|2167,2167,Acessórios,1367.8121137206426,1.0,1367.8121137206426,1367.8121137206426,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|0732,732,AGO26|Acessórios|2169,2169,Acessórios,1367.8121137206426,1.0,1367.8121137206426,1367.8121137206426,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0798,798,AGO26|Acessórios|0798PI,0798PI,Acessórios,915.0879354290569,1.0,915.0879354290569,915.0879354290569,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|0798,798,AGO26|Acessórios|0798PI,0798PI,Acessórios,491.9120645709431,1.0,491.9120645709431,491.9120645709431,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0807,807,AGO26|Acessórios|2196,2196,Acessórios,14889.33076923077,1.0,14889.33076923077,14889.33076923077,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0807,807,AGO26|Acessórios|2205,2205,Acessórios,14889.33076923077,1.0,14889.33076923077,14889.33076923077,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0807,807,AGO26|Acessórios|2224,2224,Acessórios,14889.33076923077,1.0,14889.33076923077,14889.33076923077,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0807,807,AGO26|Acessórios|2198,2198,Acessórios,14889.33076923077,1.0,14889.33076923077,14889.33076923077,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|0807,807,AGO26|Acessórios|2196,2196,Acessórios,1794.5709401709403,1.0,1794.5709401709403,1794.5709401709403,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|0807,807,AGO26|Acessórios|2205,2205,Acessórios,1794.5709401709403,1.0,1794.5709401709403,1794.5709401709403,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|0807,807,AGO26|Acessórios|2224,2224,Acessórios,1794.5709401709403,1.0,1794.5709401709403,1794.5709401709403,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|0807,807,AGO26|Acessórios|2198,2198,Acessórios,1794.5709401709403,1.0,1794.5709401709403,1794.5709401709403,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0813,813,AGO26|Acessórios|2197,2197,Acessórios,1620.58,1.0,1620.58,1620.58,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0813,813,AGO26|Acessórios|2229,2229,Acessórios,1620.58,1.0,1620.58,1620.58,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0813,813,AGO26|Acessórios|2210,2210,Acessórios,1620.58,1.0,1620.58,1620.58,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0813,813,AGO26|Acessórios|2193,2193,Acessórios,1620.58,1.0,1620.58,1620.58,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0815,815,AGO26|Acessórios|2196,2196,Acessórios,72413.74145299145,1.0,72413.74145299145,72413.74145299145,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|0815,815,AGO26|Acessórios|2196,2196,Acessórios,42130.356837606836,1.0,42130.356837606836,42130.356837606836,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0816,816,AGO26|Acessórios|2197,2197,Acessórios,15325.421940928269,1.0,15325.421940928269,15325.421940928269,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0859,859,AGO26|Acessórios|0860PO-BR,0860PO-BR,Acessórios,1304.5814495920176,1.0,1304.5814495920176,1304.5814495920176,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0859,859,AGO26|Acessórios|0860TE-BR,0860TE-BR,Acessórios,1304.5814495920176,1.0,1304.5814495920176,1304.5814495920176,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0859,859,AGO26|Acessórios|0860VD-01,0860VD-01,Acessórios,1304.5814495920176,1.0,1304.5814495920176,1304.5814495920176,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0859,859,AGO26|Acessórios|0860AB-BR,0860AB-BR,Acessórios,1304.5814495920176,1.0,1304.5814495920176,1304.5814495920176,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0859,859,AGO26|Acessórios|0860AR-BR,0860AR-BR,Acessórios,1304.5814495920176,1.0,1304.5814495920176,1304.5814495920176,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0859,859,AGO26|Acessórios|0859TB-BR,0859TB-BR,Acessórios,1304.5814495920176,1.0,1304.5814495920176,1304.5814495920176,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0859,859,AGO26|Acessórios|0860TS-BR,0860TS-BR,Acessórios,1304.5814495920176,1.0,1304.5814495920176,1304.5814495920176,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0860,860,AGO26|Acessórios|0860AR-BR,0860AR-BR,Acessórios,10024.849758385777,1.0,10024.849758385777,10024.849758385777,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0860,860,AGO26|Acessórios|0860TS-BR,0860TS-BR,Acessórios,10024.849758385777,1.0,10024.849758385777,10024.849758385777,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0860,860,AGO26|Acessórios|0860TB-BR,0860TB-BR,Acessórios,10024.849758385777,1.0,10024.849758385777,10024.849758385777,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0860,860,AGO26|Acessórios|0860VD-01,0860VD-01,Acessórios,10024.849758385777,1.0,10024.849758385777,10024.849758385777,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0860,860,AGO26|Acessórios|0860PO-BR,0860PO-BR,Acessórios,10024.849758385777,1.0,10024.849758385777,10024.849758385777,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0860,860,AGO26|Acessórios|0860AB-BR,0860AB-BR,Acessórios,10024.849758385777,1.0,10024.849758385777,10024.849758385777,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0860,860,AGO26|Acessórios|0860TE-BR,0860TE-BR,Acessórios,10024.849758385777,1.0,10024.849758385777,10024.849758385777,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0861,861,AGO26|Acessórios|0860AR-BR,0860AR-BR,Acessórios,3034.0211985585343,2.000000000000001,6068.042397117071,6068.042397117071,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0861,861,AGO26|Acessórios|0860AB-BR,0860AB-BR,Acessórios,3034.0211985585343,2.000000000000001,6068.042397117071,6068.042397117071,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0861,861,AGO26|Acessórios|0860TS-BR,0860TS-BR,Acessórios,3034.0211985585343,2.000000000000001,6068.042397117071,6068.04239711707,9.094947017729282e-13,0.0,-9.094947017729282e-13,OK
2026-08-01,AGO26|MATRIZ|0861,861,AGO26|Acessórios|0860PO-BR,0860PO-BR,Acessórios,3034.0211985585343,2.000000000000001,6068.042397117071,6068.042397117071,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0861,861,AGO26|Acessórios|0861TE-BR,0861TE-BR,Acessórios,3034.0211985585343,1.0,3034.0211985585343,3034.021198558534,4.547473508864641e-13,0.0,-4.547473508864641e-13,OK
2026-08-01,AGO26|MATRIZ|0861,861,AGO26|Acessórios|0860TB-BR,0860TB-BR,Acessórios,3034.0211985585343,2.000000000000001,6068.042397117071,6068.042397117071,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0861,861,AGO26|Acessórios|0860VD-01,0860VD-01,Acessórios,3034.0211985585343,2.000000000000001,6068.042397117071,6068.042397117071,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0862,862,AGO26|Acessórios|0860AB-BR,0860AB-BR,Acessórios,5042.882375156445,1.0,5042.882375156445,5042.882375156445,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0862,862,AGO26|Acessórios|0860VD-01,0860VD-01,Acessórios,5042.882375156445,1.0,5042.882375156445,5042.882375156445,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0862,862,AGO26|Acessórios|0860AR-BR,0860AR-BR,Acessórios,5042.882375156445,1.0,5042.882375156445,5042.882375156445,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0862,862,AGO26|Acessórios|0860PO-BR,0860PO-BR,Acessórios,5042.882375156445,1.0,5042.882375156445,5042.882375156445,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0862,862,AGO26|Acessórios|0860TB-BR,0860TB-BR,Acessórios,5042.882375156445,1.0,5042.882375156445,5042.882375156445,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0862,862,AGO26|Acessórios|0860TE-BR,0860TE-BR,Acessórios,5042.882375156445,1.0,5042.882375156445,5042.882375156445,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0862,862,AGO26|Acessórios|0860TS-BR,0860TS-BR,Acessórios,5042.882375156445,1.0,5042.882375156445,5042.882375156445,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1209,1209,AGO26|Acessórios|1209PO-PR,1209PO-PR,Acessórios,319.95074124593214,1.0,319.95074124593214,319.95074124593214,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1209,1209,AGO26|Acessórios|1209AR-PR,1209AR-PR,Acessórios,319.95074124593214,1.0,319.95074124593214,319.95074124593214,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1209,1209,AGO26|Acessórios|1209TE-PR,1209TE-PR,Acessórios,319.95074124593214,1.0,319.95074124593214,319.95074124593214,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1209,1209,AGO26|Acessórios|0860VD-01,0860VD-01,Acessórios,319.95074124593214,1.0,319.95074124593214,319.95074124593214,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1210,1210,AGO26|Acessórios|1209PO-PR,1209PO-PR,Acessórios,109.20399461622888,2.0,218.40798923245777,218.40798923245777,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1210,1210,AGO26|Acessórios|1209TB-PR,1209TB-PR,Acessórios,109.20399461622888,2.0,218.40798923245777,218.40798923245774,2.842170943040401e-14,0.0,-2.842170943040401e-14,OK
2026-08-01,AGO26|MATRIZ|1210,1210,AGO26|Acessórios|0860VD-01,0860VD-01,Acessórios,109.20399461622888,2.0,218.40798923245777,218.40798923245777,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1210,1210,AGO26|Acessórios|1209AR-PR,1209AR-PR,Acessórios,109.20399461622888,2.0,218.40798923245777,218.40798923245777,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1210,1210,AGO26|Acessórios|1210TE-PR,1210TE-PR,Acessórios,109.20399461622888,1.0,109.20399461622888,109.20399461622888,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|1210,1210,AGO26|Acessórios|1209PO-PR,1209PO-PR,Acessórios,61.69519563830307,1.9999999999999993,123.3903912766061,123.3903912766061,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|1210,1210,AGO26|Acessórios|1209TB-PR,1209TB-PR,Acessórios,61.69519563830307,1.9999999999999993,123.3903912766061,123.3903912766061,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|1210,1210,AGO26|Acessórios|0860VD-01,0860VD-01,Acessórios,61.69519563830307,1.9999999999999993,123.3903912766061,123.3903912766061,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|1210,1210,AGO26|Acessórios|1209AR-PR,1209AR-PR,Acessórios,61.69519563830307,1.9999999999999993,123.3903912766061,123.3903912766061,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|1210,1210,AGO26|Acessórios|1210TE-PR,1210TE-PR,Acessórios,61.69519563830307,1.0,61.69519563830307,61.69519563830307,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1560100,1560100,AGO26|Acessórios|1189TS-BR,1189TS-BR,Acessórios,156.94780270957438,1.0,156.94780270957438,156.94780270957438,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1560100,1560100,AGO26|Acessórios|0860PO-BR,0860PO-BR,Acessórios,156.94780270957438,1.0,156.94780270957438,156.94780270957438,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1560100,1560100,AGO26|Acessórios|0860AR-BR,0860AR-BR,Acessórios,156.94780270957438,1.0,156.94780270957438,156.94780270957438,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1560100,1560100,AGO26|Acessórios|0860AB-BR,0860AB-BR,Acessórios,156.94780270957438,1.0,156.94780270957438,156.94780270957438,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1560100,1560100,AGO26|Acessórios|0860VD-01,0860VD-01,Acessórios,156.94780270957438,1.0,156.94780270957438,156.94780270957438,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1560100,1560100,AGO26|Acessórios|0860TE-BR,0860TE-BR,Acessórios,156.94780270957438,1.0,156.94780270957438,156.94780270957438,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1560100,1560100,AGO26|Acessórios|0860TB-BR,0860TB-BR,Acessórios,156.94780270957438,1.0,156.94780270957438,156.94780270957438,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|1560100,1560100,AGO26|Acessórios|1189TS-BR,1189TS-BR,Acessórios,121.44770447764687,1.0,121.44770447764687,121.44770447764685,1.4210854715202004e-14,0.0,-1.4210854715202004e-14,OK
2026-08-01,AGO26|NORDESTE|1560100,1560100,AGO26|Acessórios|0860PO-BR,0860PO-BR,Acessórios,121.44770447764687,1.0,121.44770447764687,121.44770447764687,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|1560100,1560100,AGO26|Acessórios|0860AR-BR,0860AR-BR,Acessórios,121.44770447764687,1.0,121.44770447764687,121.44770447764687,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|1560100,1560100,AGO26|Acessórios|0860AB-BR,0860AB-BR,Acessórios,121.44770447764687,1.0,121.44770447764687,121.44770447764687,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|1560100,1560100,AGO26|Acessórios|0860VD-01,0860VD-01,Acessórios,121.44770447764687,1.0,121.44770447764687,121.44770447764687,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|1560100,1560100,AGO26|Acessórios|0860TE-BR,0860TE-BR,Acessórios,121.44770447764687,1.0,121.44770447764687,121.44770447764687,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|1560100,1560100,AGO26|Acessórios|0860TB-BR,0860TB-BR,Acessórios,121.44770447764687,1.0,121.44770447764687,121.44770447764687,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1560200,1560200,AGO26|Acessórios|0860PO-BR,0860PO-BR,Acessórios,43.4409096785429,1.0,43.4409096785429,43.4409096785429,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1560200,1560200,AGO26|Acessórios|0860AB-BR,0860AB-BR,Acessórios,43.4409096785429,1.0,43.4409096785429,43.4409096785429,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1560200,1560200,AGO26|Acessórios|0859TB-BR,0859TB-BR,Acessórios,43.4409096785429,1.0,43.4409096785429,43.4409096785429,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1560200,1560200,AGO26|Acessórios|0860AR-BR,0860AR-BR,Acessórios,43.4409096785429,1.0,43.4409096785429,43.4409096785429,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1560200,1560200,AGO26|Acessórios|0860VD-01,0860VD-01,Acessórios,43.4409096785429,1.0,43.4409096785429,43.4409096785429,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1560200,1560200,AGO26|Acessórios|1189TS-BR,1189TS-BR,Acessórios,43.4409096785429,1.0,43.4409096785429,43.4409096785429,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1560200,1560200,AGO26|Acessórios|0860TE-BR,0860TE-BR,Acessórios,43.4409096785429,1.0,43.4409096785429,43.4409096785429,0.0,0.0,0.0,OK
2026-08-01,AGO26|CENTRO-OESTE|1225,1225,AGO26|Centro-Oeste|2936,2936,Centro-Oeste,36.92381606039808,1.035,38.21614962251201,38.21614962251201,0.0,0.0,0.0,OK
2026-08-01,AGO26|CENTRO-OESTE|1226,1226,AGO26|Centro-Oeste|2936,2936,Centro-Oeste,69.85586822237475,1.014,70.833850377488,70.833850377488,0.0,0.0,0.0,OK
2026-08-01,AGO26|CENTRO-OESTE|1227,1227,AGO26|Centro-Oeste|2937,2937,Centro-Oeste,4.528352880363858,1.014,4.591749820688952,4.591749820688952,0.0,0.0,0.0,OK
2026-08-01,AGO26|CENTRO-OESTE|1228,1228,AGO26|Centro-Oeste|2937,2937,Centro-Oeste,304.5682501793111,1.0,304.5682501793111,304.5682501793111,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0216,216,AGO26|Matriz|0216PI,0216PI,Matriz,45.0,1.0,45.0,45.0,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0250,250,AGO26|Matriz|0250PI,0250PI,Matriz,1935.0,1.0,1935.0,1935.0,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0256,256,AGO26|Matriz|0256PI,0256PI,Matriz,25881.11095364044,1.0,25881.11095364044,25881.11095364044,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|0256,256,AGO26|Matriz|0256PI,0256PI,Matriz,789.8890463595587,1.0,789.8890463595587,789.8890463595587,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0257,257,AGO26|Matriz|0257PI,0257PI,Matriz,12540.0,1.0,12540.0,12540.0,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0258,258,AGO26|Matriz|0258PI,0258PI,Matriz,15.466340269277849,1.0,15.466340269277849,15.466340269277847,1.7763568394002505e-15,0.0,-1.7763568394002505e-15,OK
2026-08-01,AGO26|NORDESTE|0258,258,AGO26|Matriz|0258PI,0258PI,Matriz,2.5336597307221544,1.0,2.5336597307221544,2.5336597307221544,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|0270,270,AGO26|Matriz|0270PI,0270PI,Matriz,15650.0,1.0,15650.0,15650.0,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0272,272,AGO26|Matriz|0272PI,0272PI,Matriz,2082.429824561404,1.0,2082.429824561404,2082.4298245614036,4.547473508864641e-13,0.0,-4.547473508864641e-13,OK
2026-08-01,AGO26|NORDESTE|0272,272,AGO26|Matriz|0272PI,0272PI,Matriz,2968.5701754385973,1.0,2968.5701754385973,2968.570175438597,4.547473508864641e-13,0.0,-4.547473508864641e-13,OK
2026-08-01,AGO26|MATRIZ|0287,287,AGO26|Matriz|0287PI,0287PI,Matriz,404311.0,1.0,404311.0,404311.0,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0288,288,AGO26|Matriz|0288PI,0288PI,Matriz,53500.0,1.0,53500.0,53500.0,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0293,293,AGO26|Matriz|0293PI,0293PI,Matriz,407800.0,1.0,407800.0,407800.0,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|0294,294,AGO26|Matriz|0294PI,0294PI,Matriz,29950.0,1.0,29950.0,29950.0,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0295,295,AGO26|Matriz|0295PI,0295PI,Matriz,3876.697674418604,1.0,3876.697674418604,3876.697674418604,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|0295,295,AGO26|Matriz|0295PI,0295PI,Matriz,659.3023255813953,1.0,659.3023255813953,659.3023255813953,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0299,299,AGO26|Matriz|0299PI,0299PI,Matriz,7939.219422998781,1.0,7939.219422998781,7939.219422998781,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|0299,299,AGO26|Matriz|0299PI,0299PI,Matriz,5834.780577001219,1.0,5834.780577001219,5834.780577001219,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0300,300,AGO26|Matriz|0300PI,0300PI,Matriz,13239.54390243902,1.0,13239.54390243902,13239.54390243902,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|0300,300,AGO26|Matriz|0300PI,0300PI,Matriz,1026.4560975609754,1.0,1026.4560975609754,1026.4560975609754,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0309,309,AGO26|Matriz|0309PO-PA,0309PO-PA,Matriz,16060.0,1.0,16060.0,16060.0,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0313,313,AGO26|Matriz|0313PO-PA,0313PO-PA,Matriz,4087.0,1.0,4087.0,4087.0,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0345,345,AGO26|Matriz|3103,3103,Matriz,14190.0,1.0,14190.0,14190.0,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0364,364,AGO26|Matriz|0364PI,0364PI,Matriz,24.0,1.0,24.0,24.0,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0373,373,AGO26|Matriz|0373PI,0373PI,Matriz,49.81308411214953,1.0,49.81308411214953,49.81308411214953,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|0373,373,AGO26|Matriz|0373PI,0373PI,Matriz,32.18691588785047,1.0,32.18691588785047,32.18691588785047,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0380,380,AGO26|Matriz|2992,2992,Matriz,130.24946900286426,0.02326,3.029602649006623,3.029602649006623,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0385,385,AGO26|Matriz|0385PI,0385PI,Matriz,3.5300207039337486,1.0,3.5300207039337486,3.530020703933748,4.440892098500626e-16,0.0,-4.440892098500626e-16,OK
2026-08-01,AGO26|NORDESTE|0385,385,AGO26|Matriz|0385PI,0385PI,Matriz,6.469979296066253,1.0,6.469979296066253,6.469979296066253,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0394,394,AGO26|Matriz|0394PI,0394PI,Matriz,1721.766666666667,1.0,1721.766666666667,1721.766666666667,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|0394,394,AGO26|Matriz|0394PI,0394PI,Matriz,476.23333333333346,1.0,476.23333333333346,476.23333333333346,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0395,395,AGO26|Matriz|2986,2986,Matriz,680.0,0.024390000000000002,16.5852,16.5852,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|0395,395,AGO26|Matriz|2986,2986,Matriz,489.9999999999999,0.024390000000000005,11.9511,11.9511,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0396,396,AGO26|Matriz|2987,2987,Matriz,25.0,0.03125,0.78125,0.78125,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0407,407,AGO26|Matriz|0407PI,0407PI,Matriz,17974.0,1.0,17974.0,17974.0,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0416,416,AGO26|Matriz|0416PI,0416PI,Matriz,8152.0,1.0,8152.0,8152.0,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0424,424,AGO26|Matriz|0424PI,0424PI,Matriz,1087.0,1.0,1087.0,1087.0,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0426,426,AGO26|Matriz|0426PI,0426PI,Matriz,35.0,1.0,35.0,35.0,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|0427,427,AGO26|Matriz|0427PI,0427PI,Matriz,2964.0,1.0,2964.0,2964.0,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0435,435,AGO26|Matriz|0435PI,0435PI,Matriz,419.0,1.0,419.0,419.0,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0439,439,AGO26|Matriz|0439PI,0439PI,Matriz,9181.0,1.0,9181.0,9181.0,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0448,448,AGO26|Matriz|0448PI,0448PI,Matriz,1272.0,1.0,1272.0,1272.0,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0448,448,AGO26|Matriz|2944,2944,Matriz,1272.0,0.9132096069868993,1161.602620087336,1161.602620087336,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0454,454,AGO26|Matriz|0454PI,0454PI,Matriz,12220.0,1.0,12220.0,12220.0,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0455,455,AGO26|Matriz|0455PI,0455PI,Matriz,40315.0,1.0,40315.0,40315.0,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0458,458,AGO26|Matriz|0458PI,0458PI,Matriz,3946.0,1.0,3946.0,3946.0,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0474,474,AGO26|Matriz|0474PO-MR,0474PO-MR,Matriz,1480.0,1.0,1480.0,1480.0,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|0474,474,AGO26|Matriz|0474PO-MR,0474PO-MR,Matriz,17060.0,1.0,17060.0,17060.0,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0476,476,AGO26|Matriz|0476PO-MR,0476PO-MR,Matriz,10010.0,1.0,10010.0,10010.0,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|0476,476,AGO26|Matriz|0476PO-MR,0476PO-MR,Matriz,6500.0,1.0,6500.0,6500.0,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|0478,478,AGO26|Matriz|0478PO-MR,0478PO-MR,Matriz,20710.0,1.0,20710.0,20710.0,0.0,0.0,0.0,OK
